"transit_timestamp","transit_mode","station_complex_id","station_complex","borough","payment_method","fare_class_category","ridership","transfers","latitude","longitude","Georeference"
"10/28/2025 04:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","metrocard","Metrocard - Seniors & Disability","11","0","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/28/2025 04:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","omny","OMNY - Full Fare","2,852","78","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/28/2025 04:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","omny","OMNY - Seniors & Disability","195","12","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/28/2025 04:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","omny","OMNY - Fair Fare","168","20","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/28/2025 01:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","metrocard","Metrocard - Unlimited 30-Day","33","0","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/28/2025 02:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","metrocard","Metrocard - Full Fare","21","1","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/28/2025 02:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","omny","OMNY - Other","66","0","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/28/2025 02:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","omny","OMNY - Students","433","8","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/28/2025 04:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","omny","OMNY - Other","103","1","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/28/2025 02:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","omny","OMNY - Full Fare","1,342","51","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/28/2025 02:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","metrocard","Metrocard - Seniors & Disability","10","0","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/28/2025 02:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","metrocard","Metrocard - Other","127","0","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/28/2025 02:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","omny","OMNY - Seniors & Disability","107","6","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/28/2025 03:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","omny","OMNY - Seniors & Disability","157","14","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/28/2025 03:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","metrocard","Metrocard - Full Fare","55","4","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/28/2025 03:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","metrocard","Metrocard - Other","191","4","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/28/2025 03:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","omny","OMNY - Full Fare","1,951","61","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/28/2025 05:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","omny","OMNY - Seniors & Disability","180","14","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/28/2025 06:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","omny","OMNY - Students","177","3","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/28/2025 05:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","metrocard","Metrocard - Seniors & Disability","14","1","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/28/2025 05:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","omny","OMNY - Students","365","6","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/28/2025 04:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","metrocard","Metrocard - Fair Fare","11","1","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/28/2025 04:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","metrocard","Metrocard - Other","237","4","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/28/2025 04:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","metrocard","Metrocard - Unlimited 7-Day","42","0","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/28/2025 06:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","metrocard","Metrocard - Fair Fare","12","2","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/28/2025 04:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","omny","OMNY - Students","496","8","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/28/2025 06:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","metrocard","Metrocard - Other","89","6","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/28/2025 06:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","omny","OMNY - Seniors & Disability","106","12","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/28/2025 05:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","omny","OMNY - Fair Fare","180","6","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/28/2025 05:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","metrocard","Metrocard - Full Fare","73","1","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/28/2025 05:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","metrocard","Metrocard - Other","130","9","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/28/2025 05:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","metrocard","Metrocard - Unlimited 7-Day","48","0","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/28/2025 05:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","omny","OMNY - Full Fare","3,549","91","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/28/2025 05:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","metrocard","Metrocard - Fair Fare","12","1","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/28/2025 05:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","metrocard","Metrocard - Unlimited 30-Day","96","0","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/28/2025 05:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","omny","OMNY - Other","112","2","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/28/2025 06:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","metrocard","Metrocard - Unlimited 30-Day","70","0","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/28/2025 07:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","metrocard","Metrocard - Full Fare","18","2","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/28/2025 06:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","metrocard","Metrocard - Full Fare","37","2","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/28/2025 06:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","metrocard","Metrocard - Seniors & Disability","4","0","40.692337","-73.98734","POINT (-73.98734 40.692337)"
"10/28/2025 06:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","omny","OMNY - Other","46","2","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/28/2025 08:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","omny","OMNY - Other","63","0","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/28/2025 06:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","omny","OMNY - Full Fare","2,038","65","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/28/2025 07:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","metrocard","Metrocard - Unlimited 30-Day","50","0","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/28/2025 07:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","metrocard","Metrocard - Fair Fare","6","0","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/28/2025 07:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","omny","OMNY - Students","159","5","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/28/2025 07:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","omny","OMNY - Full Fare","1,707","41","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/28/2025 07:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","omny","OMNY - Other","63","2","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/28/2025 07:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","omny","OMNY - Seniors & Disability","58","4","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/28/2025 07:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","metrocard","Metrocard - Seniors & Disability","5","0","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/28/2025 06:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","metrocard","Metrocard - Unlimited 7-Day","30","0","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/28/2025 06:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","omny","OMNY - Fair Fare","110","5","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/28/2025 08:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","omny","OMNY - Seniors & Disability","78","9","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/28/2025 08:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","omny","OMNY - Students","86","4","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/28/2025 08:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","metrocard","Metrocard - Seniors & Disability","7","1","40.692337","-73.98734","POINT (-73.98734 40.692337)"
"10/28/2025 08:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","omny","OMNY - Fair Fare","124","3","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/28/2025 08:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","metrocard","Metrocard - Fair Fare","4","0","40.692337","-73.98734","POINT (-73.98734 40.692337)"
"10/28/2025 08:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","metrocard","Metrocard - Other","50","0","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/28/2025 07:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","metrocard","Metrocard - Unlimited 7-Day","22","0","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/28/2025 08:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","metrocard","Metrocard - Unlimited 7-Day","11","0","40.692337","-73.98734","POINT (-73.98734 40.692337)"
"10/28/2025 07:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","metrocard","Metrocard - Other","53","2","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/28/2025 07:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","omny","OMNY - Fair Fare","157","9","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/28/2025 08:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","metrocard","Metrocard - Full Fare","30","0","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/28/2025 09:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","metrocard","Metrocard - Full Fare","4","0","40.692337","-73.98734","POINT (-73.98734 40.692337)"
"10/28/2025 08:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","metrocard","Metrocard - Unlimited 30-Day","41","0","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/28/2025 09:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","metrocard","Metrocard - Unlimited 7-Day","10","0","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/28/2025 09:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","omny","OMNY - Full Fare","652","21","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/28/2025 09:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","omny","OMNY - Seniors & Disability","27","3","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/28/2025 08:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","omny","OMNY - Full Fare","1,340","39","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/28/2025 10:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","omny","OMNY - Full Fare","371","10","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/28/2025 09:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","metrocard","Metrocard - Unlimited 30-Day","22","0","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/28/2025 09:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","metrocard","Metrocard - Fair Fare","2","0","40.692337","-73.98734","POINT (-73.98734 40.692337)"
"10/28/2025 09:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","metrocard","Metrocard - Seniors & Disability","4","0","40.692337","-73.98734","POINT (-73.98734 40.692337)"
"10/28/2025 10:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","metrocard","Metrocard - Seniors & Disability","1","0","40.692337","-73.98734","POINT (-73.98734 40.692337)"
"10/28/2025 10:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","omny","OMNY - Seniors & Disability","15","0","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/28/2025 10:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","omny","OMNY - Other","6","1","40.692337","-73.98734","POINT (-73.98734 40.692337)"
"10/28/2025 10:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","omny","OMNY - Students","30","0","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/28/2025 09:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","omny","OMNY - Other","34","3","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/29/2025 12:00:00 AM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","omny","OMNY - Full Fare","121","5","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/28/2025 09:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","omny","OMNY - Fair Fare","74","2","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/28/2025 11:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","metrocard","Metrocard - Unlimited 7-Day","6","0","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/28/2025 11:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","omny","OMNY - Fair Fare","17","1","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/29/2025 12:00:00 AM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","omny","OMNY - Other","2","0","40.692337","-73.98734","POINT (-73.98734 40.692337)"
"10/28/2025 10:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","metrocard","Metrocard - Full Fare","2","1","40.692337","-73.98734","POINT (-73.98734 40.692337)"
"10/28/2025 10:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","metrocard","Metrocard - Unlimited 30-Day","13","0","40.692337","-73.98734","POINT (-73.98734 40.692337)"
"10/28/2025 10:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","metrocard","Metrocard - Other","30","0","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/28/2025 10:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","metrocard","Metrocard - Unlimited 7-Day","5","0","40.692337","-73.98734","POINT (-73.98734 40.692337)"
"10/28/2025 10:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","omny","OMNY - Fair Fare","29","2","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/28/2025 10:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","metrocard","Metrocard - Fair Fare","2","0","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/28/2025 09:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","metrocard","Metrocard - Other","54","0","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/28/2025 09:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","omny","OMNY - Students","42","1","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/28/2025 11:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","metrocard","Metrocard - Full Fare","8","1","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/28/2025 11:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","omny","OMNY - Seniors & Disability","5","1","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/28/2025 11:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","metrocard","Metrocard - Other","21","0","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/28/2025 11:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","omny","OMNY - Students","8","1","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/29/2025 12:00:00 AM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","metrocard","Metrocard - Other","18","0","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/28/2025 11:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","metrocard","Metrocard - Unlimited 30-Day","5","0","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/29/2025 12:00:00 AM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","metrocard","Metrocard - Fair Fare","1","0","40.692337","-73.98734","POINT (-73.98734 40.692337)"
"10/29/2025 01:00:00 AM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","omny","OMNY - Full Fare","22","0","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/28/2025 11:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","omny","OMNY - Full Fare","261","13","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/29/2025 12:00:00 AM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","metrocard","Metrocard - Unlimited 30-Day","5","0","40.692337","-73.98734","POINT (-73.98734 40.692337)"
"10/28/2025 11:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","metrocard","Metrocard - Fair Fare","1","0","40.692337","-73.98734","POINT (-73.98734 40.692337)"
"10/28/2025 11:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","omny","OMNY - Other","2","0","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/29/2025 12:00:00 AM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","omny","OMNY - Fair Fare","17","1","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/29/2025 01:00:00 AM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","metrocard","Metrocard - Full Fare","1","0","40.692337","-73.98734","POINT (-73.98734 40.692337)"
"10/29/2025 01:00:00 AM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","metrocard","Metrocard - Other","7","0","40.692337","-73.98734","POINT (-73.98734 40.692337)"
"10/29/2025 12:00:00 AM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","metrocard","Metrocard - Unlimited 7-Day","2","0","40.692337","-73.98734","POINT (-73.98734 40.692337)"
"10/29/2025 12:00:00 AM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","omny","OMNY - Seniors & Disability","7","0","40.692337","-73.98734","POINT (-73.98734 40.692337)"
"10/29/2025 12:00:00 AM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","omny","OMNY - Students","4","0","40.692337","-73.98734","POINT (-73.98734 40.692337)"
"10/29/2025 12:00:00 AM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","metrocard","Metrocard - Full Fare","5","1","40.692337","-73.98734","POINT (-73.98734 40.692337)"
"10/29/2025 01:00:00 AM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","metrocard","Metrocard - Unlimited 30-Day","1","0","40.692337","-73.98734","POINT (-73.98734 40.692337)"
"10/29/2025 02:00:00 AM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","omny","OMNY - Students","1","1","40.692337","-73.98734","POINT (-73.98734 40.692337)"
"10/29/2025 02:00:00 AM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","metrocard","Metrocard - Full Fare","1","0","40.692337","-73.98734","POINT (-73.98734 40.692337)"
"10/29/2025 02:00:00 AM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","omny","OMNY - Fair Fare","1","1","40.692337","-73.98734","POINT (-73.98734 40.692337)"
"10/29/2025 04:00:00 AM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","omny","OMNY - Fair Fare","4","2","40.692337","-73.98734","POINT (-73.98734 40.692337)"
"10/29/2025 03:00:00 AM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","metrocard","Metrocard - Other","12","0","40.692337","-73.98734","POINT (-73.98734 40.692337)"
"10/29/2025 01:00:00 AM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","omny","OMNY - Fair Fare","1","1","40.692337","-73.98734","POINT (-73.98734 40.692337)"
"10/29/2025 01:00:00 AM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","omny","OMNY - Students","2","0","40.692337","-73.98734","POINT (-73.98734 40.692337)"
"10/29/2025 02:00:00 AM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","metrocard","Metrocard - Unlimited 30-Day","3","0","40.692337","-73.98734","POINT (-73.98734 40.692337)"
"10/29/2025 04:00:00 AM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","metrocard","Metrocard - Fair Fare","1","0","40.69218","-73.98594","POINT (-73.98594 40.69218)"
"10/29/2025 02:00:00 AM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","omny","OMNY - Seniors & Disability","1","0","40.692337","-73.98734","POINT (-73.98734 40.692337)"
"10/29/2025 02:00:00 AM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","omny","OMNY - Full Fare","15","2","40.692337","-73.98734","POINT (-73.98734 40.692337)"
"10/29/2025 04:00:00 AM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","metrocard","Metrocard - Unlimited 30-Day","3","0","40.692337","-73.98734","POINT (-73.98734 40.692337)"
"10/29/2025 04:00:00 AM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","omny","OMNY - Full Fare","36","12","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/29/2025 03:00:00 AM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","metrocard","Metrocard - Unlimited 7-Day","1","0","40.692337","-73.98734","POINT (-73.98734 40.692337)"
"10/29/2025 03:00:00 AM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","omny","OMNY - Fair Fare","2","0","40.692337","-73.98734","POINT (-73.98734 40.692337)"
"10/29/2025 04:00:00 AM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","metrocard","Metrocard - Unlimited 7-Day","4","0","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/29/2025 05:00:00 AM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","metrocard","Metrocard - Full Fare","2","1","40.692337","-73.98734","POINT (-73.98734 40.692337)"
"10/29/2025 05:00:00 AM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","omny","OMNY - Students","2","0","40.692337","-73.98734","POINT (-73.98734 40.692337)"
"10/29/2025 05:00:00 AM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","metrocard","Metrocard - Other","39","0","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/29/2025 05:00:00 AM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","omny","OMNY - Full Fare","91","32","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/29/2025 05:00:00 AM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","omny","OMNY - Fair Fare","7","1","40.692337","-73.98734","POINT (-73.98734 40.692337)"
"10/29/2025 02:00:00 AM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","metrocard","Metrocard - Other","11","0","40.692337","-73.98734","POINT (-73.98734 40.692337)"
"10/29/2025 04:00:00 AM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","metrocard","Metrocard - Full Fare","1","0","40.692337","-73.98734","POINT (-73.98734 40.692337)"
"10/29/2025 04:00:00 AM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","metrocard","Metrocard - Other","13","0","40.692337","-73.98734","POINT (-73.98734 40.692337)"
"10/29/2025 04:00:00 AM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","omny","OMNY - Students","1","0","40.692337","-73.98734","POINT (-73.98734 40.692337)"
"10/29/2025 03:00:00 AM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","omny","OMNY - Seniors & Disability","3","1","40.692337","-73.98734","POINT (-73.98734 40.692337)"
"10/29/2025 03:00:00 AM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","omny","OMNY - Full Fare","16","1","40.692337","-73.98734","POINT (-73.98734 40.692337)"
"10/29/2025 06:00:00 AM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","omny","OMNY - Other","3","0","40.692337","-73.98734","POINT (-73.98734 40.692337)"
"10/29/2025 05:00:00 AM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","metrocard","Metrocard - Unlimited 30-Day","3","0","40.692337","-73.98734","POINT (-73.98734 40.692337)"
"10/29/2025 06:00:00 AM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","metrocard","Metrocard - Fair Fare","1","1","40.692337","-73.98734","POINT (-73.98734 40.692337)"
"10/29/2025 06:00:00 AM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","metrocard","Metrocard - Other","29","1","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/29/2025 05:00:00 AM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","metrocard","Metrocard - Fair Fare","1","0","40.692337","-73.98734","POINT (-73.98734 40.692337)"
